impact_method_name;impact_cat_name;flow_name;flow_category_subcompart;CF_formula;uncert_type_name;uncert_param1;uncert_param2;uncert_param3;CF_per_unit_name;ef_UUID;IW_ef;Stoechiometric_ratio;IW_Sample_CF_Mean;IW_Sample_CF_Variance;IW_Sample_CF_Std dev;IW_Sample_CF_Min;IW_Sample_CF_Max;beta_param_min;beta_param_max;beta_param_alpha;beta_param_beta;CF_unit
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;COD, Chemical Oxygen Demand;surface water;0.079709586;triangle;1.22919E-07;0.079709586;1063.722071;kg;fc0b5c85-3b49-42c2-a3fd-db7e57b696e3;COD;1;0.079709586;12.30586646;3.507971844;1.22919E-07;1063.722071;1.22919E-07;1063.722071;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;COD, Chemical Oxygen Demand;unspecified water;0.079709586;triangle;1.22919E-07;0.079709586;1063.722071;kg;961ccd56-2eee-4f57-bb18-fc4362b49000;COD;1;0.079709586;12.30586646;3.507971844;1.22919E-07;1063.722071;1.22919E-07;1063.722071;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphate;fossil-;3.623163017;triangle;5.58723E-06;3.623163017;48351.00323;kg;503ccbc4-8697-46e7-9a9b-beee17d4cdec;Phosphate;1;3.623163017;25425.34392;159.4532656;5.58723E-06;48351.00323;5.58723E-06;48351.00323;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphate;fresh water;3.623163017;triangle;5.58723E-06;3.623163017;48351.00323;kg;a87680bc-ecde-471a-88bb-6bc7482a62cf;Phosphate;1;3.623163017;25425.34392;159.4532656;5.58723E-06;48351.00323;5.58723E-06;48351.00323;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphate;fresh water, long-term;3.623163017;triangle;5.58723E-06;3.623163017;48351.00323;kg;6054fc06-c63a-48f2-bb80-3733834167bc;Phosphate;1;3.623163017;25425.34392;159.4532656;5.58723E-06;48351.00323;5.58723E-06;48351.00323;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphate;ground water;0;none;0;0;0;kg;329fc7d8-4011-4327-84e4-34ff76f0e42d;Phosphate;0;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphate;ground water, long-term;0;none;0;0;0;kg;490b267b-f429-4d9a-ac79-224e37fb4d58;Phosphate;0;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphate;lake;3.623163017;triangle;5.58723E-06;3.623163017;48351.00323;kg;ad62c648-1af8-4805-bbfb-64c6361eb9f6;Phosphate;1;3.623163017;25425.34392;159.4532656;5.58723E-06;48351.00323;5.58723E-06;48351.00323;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphate;river;3.623163017;triangle;5.58723E-06;3.623163017;48351.00323;kg;4ba931a8-50e1-4b94-abe2-f645e93bb574;Phosphate;1;3.623163017;25425.34392;159.4532656;5.58723E-06;48351.00323;5.58723E-06;48351.00323;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphate;river, long-term;3.623163017;triangle;5.58723E-06;3.623163017;48351.00323;kg;2a89246a-8408-4775-a6db-7c33656f1469;Phosphate;1;3.623163017;25425.34392;159.4532656;5.58723E-06;48351.00323;5.58723E-06;48351.00323;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphate;surface water;3.623163017;triangle;5.58723E-06;3.623163017;48351.00323;kg;1727b41d-377e-43cd-bc01-9eaba946eccb;Phosphate;1;3.623163017;25425.34392;159.4532656;5.58723E-06;48351.00323;5.58723E-06;48351.00323;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphate;unspecified water;3.623163017;triangle;5.58723E-06;3.623163017;48351.00323;kg;c8791f3c-3c4a-4278-91c0-483797d14da2;Phosphate;1;3.623163017;25425.34392;159.4532656;5.58723E-06;48351.00323;5.58723E-06;48351.00323;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphoric acid;fossil-;3.514468127;triangle;5.41961E-06;3.514468127;46900.47314;kg;448934cb-8be4-4ae2-acdb-de9dec10459b;Phosphoric acid;1;3.514468127;23922.70609;154.6696677;5.41961E-06;46900.47314;5.41961E-06;46900.47314;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphoric acid;fresh water;3.514468127;triangle;5.41961E-06;3.514468127;46900.47314;kg;dcd473f2-93b3-416b-8b97-d157b6ce1fe8;Phosphoric acid;1;3.514468127;23922.70609;154.6696677;5.41961E-06;46900.47314;5.41961E-06;46900.47314;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphoric acid;ground water;0;none;0;0;0;kg;0857999c-aaf4-41f9-b3cc-5cc56909ecaa;Phosphoric acid;0;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphoric acid;ground water, long-term;0;none;0;0;0;kg;43156184-3040-4095-9085-38d8895406cc;Phosphoric acid;0;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphoric acid;lake;3.514468127;triangle;5.41961E-06;3.514468127;46900.47314;kg;5687da3e-fa56-4ad0-81bc-a5f6d175433e;Phosphoric acid;1;3.514468127;23922.70609;154.6696677;5.41961E-06;46900.47314;5.41961E-06;46900.47314;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphoric acid;river;3.514468127;triangle;5.41961E-06;3.514468127;46900.47314;kg;4a5a08f6-51ab-41e7-809a-13d70b509740;Phosphoric acid;1;3.514468127;23922.70609;154.6696677;5.41961E-06;46900.47314;5.41961E-06;46900.47314;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphoric acid;river, long-term;3.514468127;triangle;5.41961E-06;3.514468127;46900.47314;kg;226fb7e6-0ee2-4e8a-9fac-67d83b77aa75;Phosphoric acid;1;3.514468127;23922.70609;154.6696677;5.41961E-06;46900.47314;5.41961E-06;46900.47314;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphoric acid;unspecified water;3.514468127;triangle;5.41961E-06;3.514468127;46900.47314;kg;557da7c3-69dd-4122-a8c7-fe78f8f907a5;Phosphoric acid;1;3.514468127;23922.70609;154.6696677;5.41961E-06;46900.47314;5.41961E-06;46900.47314;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus;fossil-;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;362acbd4-9fee-4943-9b92-4e73ef4b3387;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus;fresh water;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;4d11b9d2-f8b4-413f-822f-141d7ae493d8;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus;ground water;0;none;0;0;0;kg;b1fca66f-8e83-469a-a7b5-018e14d5d545;Phosphorus;0;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus;ground water, long-term;0;none;0;0;0;kg;76b09afe-52b9-4ecc-b97a-00b49ad8ed1a;Phosphorus;0;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus;lake;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;4ab486b5-7102-4a88-a7fd-3e7b42e0e2e2;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus;river;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;9caf6b8a-03ae-478b-a6a0-d8423b0cd16a;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus;river, long-term;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;d76b8325-e4de-4d1c-b2b8-cf0128dc941c;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus;surface water;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;b2631209-8374-431e-b7d5-56c96c6b6d79;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus;unspecified water;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;2d4b8ec1-8d53-4e62-8a11-ebc45909b02e;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus compounds, unspecified;unspecified water;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;7ae398c8-8532-11e0-9d78-0800200c9a66;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus pentoxide;fresh water;4.855038443;triangle;7.48689E-06;4.855038443;64790.34433;kg;6a7e5863-714c-4dd4-9fbc-0d92b8f67e93;Phosphorus pentoxide;1;4.855038443;45653.74754;213.6673759;7.48689E-06;64790.34433;7.48689E-06;64790.34433;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus pentoxide;ocean;0;none;0;0;0;kg;c8a80a68-83a7-4453-97f4-082ee1b60c71;Phosphorus pentoxide;0;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus pentoxide;unspecified water;4.855038443;triangle;7.48689E-06;4.855038443;64790.34433;kg;3e129646-13b3-45a9-840a-c6b499f654b9;Phosphorus pentoxide;1;4.855038443;45653.74754;213.6673759;7.48689E-06;64790.34433;7.48689E-06;64790.34433;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus, total;fresh water;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;d07a6bba-3816-4ac1-bb17-f0b99e5ee17a;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus, total;river;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;89b48ac9-f3ea-3c38-b776-aac911237361;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Freshwater eutrophication, GLO, with uncert;Phosphorus, total;unspecified water;11.08687883;triangle;1.70969E-05;11.08687883;147954.0699;kg;18e1aef2-00e7-410d-9613-fdfb305a689e;Phosphorus;1;11.08687883;238072.7503;487.9269928;1.70969E-05;147954.0699;1.70969E-05;147954.0699;0.000441333;5.889147648;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from agriculture;land;-22.66000569;triangle;-17.86073994;-22.66000569;-62.9329279;m2;c0143eba-3daf-44ad-8d34-6e1d34128ace;Agriculture, mosaic (Agroforestry);-1;-22.66000569;193.2804562;13.90253416;-62.9329279;-17.86073994;-62.9329279;-17.86073994;3.37282E-15;4.01935E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from agriculture + forest;land;-22.66000569;triangle;-17.86073994;-22.66000569;-62.9329279;m2;668553fa-6988-8473-87d8-000071c2a500;Agriculture, mosaic (Agroforestry);-1;-22.66000569;193.2804562;13.90253416;-62.9329279;-17.86073994;-62.9329279;-17.86073994;3.37282E-15;4.01935E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from annual crop;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;322b3ced-400e-431f-94cf-d72afb030907;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from annual crop, flooded crop;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;edd772b0-62b3-4148-9391-2d381c7003fa;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from annual crop, greenhouse;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;de94ed71-1e83-40ad-9916-6b7c16d55a6d;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from annual crop, irrigated;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;61d316ad-7f5a-4bc1-915f-1336263035cf;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from annual crop, irrigated, extensive;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;dbcfb8d9-9146-4c0d-8f89-cfd5a3951959;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from annual crop, irrigated, intensive;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;bd6d11e8-eb49-4664-b065-7bcf9c888053;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from annual crop, non-irrigated;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;922b6b30-8dc3-4c66-ba0a-be9738d67f98;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from annual crop, non-irrigated, extensive;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;72705cd3-348c-49a5-877a-1c947882d1b7;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from annual crop, non-irrigated, intensive;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;75ee82c9-e3fe-4887-ae1d-050ff7a6a6be;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from arable;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;f05cca02-ec18-4acc-9939-59658ff9a554;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from arable;unspecified resource;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;44359d15-59d8-44be-a256-68e4aeabe192;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from arable,  fallow;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;67055318-bad9-420f-ae31-9ba54456518d;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from arable, non-irrigated;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;4b420f19-0421-461e-a0b6-7efbf580089b;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from arable, non-irrigated;unspecified resource;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;ff6c4aa2-6baf-4ef2-82d4-14fadaf6b060;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from arable, non-irrigated, diverse-intensive;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;c7869c43-266c-429d-bfd5-6b578ed32ce8;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from arable, non-irrigated, diverse-intensive;unspecified resource;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;93c1f160-9027-469e-bbb3-32f2ca951759;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from arable, non-irrigated, fallow;land;-159.166675;triangle;-32.06385025;-159.166675;-315.786837;m2;4da2ea28-8273-4901-9931-264169ec7731;Annual crops;-1;-159.166675;17636.88539;132.8039359;-315.786837;-32.06385025;-315.786837;-32.06385025;0.071048222;0.057658156;PDF.m2.yr
