CF unit;Elementary flow subcategory;Elementary flow name;Impact category;Impact method;Elementary flow UUID;Per elementary flow unit;CF value
PDF.m2.yr;land;Transformation, from pasture and meadow, organic;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;7eb4fceb-e6d0-3ae3-9f92-db8148633e6d;m2;-39.43611433
PDF.m2.yr;land;Transformation, from pasture, man made;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;15dfd6d6-08f1-4053-a917-6ef6130d7b16;m2;-39.43611433
PDF.m2.yr;land;Transformation, from pasture, man made, extensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;62ea046a-b742-4a76-8f93-ddb61076ca89;m2;-39.43611433
PDF.m2.yr;land;Transformation, from pasture, man made, intensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;4c3c4a4b-05bb-4470-86b5-e79100cc1b00;m2;-39.43611433
PDF.m2.yr;land;Transformation, from permanent crop;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;fcb77a5a-6882-4aeb-82a9-ba57688d2224;m2;-12.86664312
PDF.m2.yr;unspecified resource;Transformation, from permanent crop;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;69d8569b-a90e-4bf5-8a5d-e8d0c59068cc;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, fruit;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;73cba245-5969-4076-8490-75a236073196;m2;-12.86664312
PDF.m2.yr;unspecified resource;Transformation, from permanent crop, fruit;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;4fe8d4ab-fdd1-4316-8065-deb1edb04e39;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, fruit, extensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;d0394db1-a1cd-4026-bf50-dd5e47331572;m2;-12.86664312
PDF.m2.yr;unspecified resource;Transformation, from permanent crop, fruit, extensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;fe91efc5-25ce-4316-b0d1-43173a755777;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, fruit, intensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;d585d599-05f1-47ff-8c41-790f51830b9b;m2;-12.86664312
PDF.m2.yr;unspecified resource;Transformation, from permanent crop, fruit, intensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;9af35f20-e8f1-4e39-8241-f3e76741dc78;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, irrigated;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;a55659bb-d9f2-4904-a2ad-489cd484cf70;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, irrigated, extensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;f988c6c1-830d-4f77-a7e2-0c943c606d94;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, irrigated, intensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;77c1d221-d35c-4753-911b-0ac3dc331794;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, non-irrigated;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;df72bd78-cbf0-4bc8-91c3-710ea579b1d1;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, non-irrigated, extensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;5779b2aa-ed88-4f1f-89a4-95b4dfa5d61c;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, non-irrigated, intensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;00d15dd1-8517-49dd-933d-e7db77e9d342;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, vine;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;31e4e26b-a997-4969-963d-243699aca3a8;m2;-12.86664312
PDF.m2.yr;unspecified resource;Transformation, from permanent crop, vine;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;f84b2b33-df49-45d4-8949-d5ab8b800656;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, vine, extensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;af41f691-3a3e-47a3-9e45-3b4d78469ae0;m2;-12.86664312
PDF.m2.yr;unspecified resource;Transformation, from permanent crop, vine, extensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;63735d98-57b0-429c-8267-40a5f1da06b1;m2;-12.86664312
PDF.m2.yr;land;Transformation, from permanent crop, vine, intensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;fa288b80-6ef1-4e80-b534-5c2e5c492fd8;m2;-12.86664312
PDF.m2.yr;unspecified resource;Transformation, from permanent crop, vine, intensive;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;11700b93-5c22-4714-a468-0859f6b46b17;m2;-12.86664312
PDF.m2.yr;land;Transformation, from river, artificial;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;8f516f52-4ecc-46c6-9029-65de3f05eea4;m2;-168.8913863
PDF.m2.yr;land;Transformation, from river, natural (non-use);Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;6edca93b-8430-49b7-876c-d9bf66dde443;m2;0
PDF.m2.yr;land;Transformation, from sea and ocean;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;928ba839-d6e5-4d1e-b5fd-122998a9bbe2;m2;0
PDF.m2.yr;unspecified resource;Transformation, from sea and ocean;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;e15786b4-0445-4a67-8e9f-cb7b3e349935;m2;0
PDF.m2.yr;land;Transformation, from seabed, drilling and mining;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;f398a9bd-7a54-4cf3-847d-8a3805c45ee5;m2;-168.8913863
PDF.m2.yr;land;Transformation, from seabed, infrastructure;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;f501d85b-c98a-4319-b687-8a1b4c3ec32b;m2;-168.8913863
PDF.m2.yr;land;Transformation, from seabed, natural (non-use);Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;24dec894-971b-4315-9401-b35153387e0b;m2;0
PDF.m2.yr;land;Transformation, from seabed, unspecified;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;a6888cde-b33b-4bec-9e07-c6f3e6932f24;m2;-168.8913863
PDF.m2.yr;land;Transformation, from sealed soil;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;6e7c3e56-841c-5199-ddfe-000053de1cfc;m2;-168.8913863
PDF.m2.yr;land;Transformation, from shrub land, sclerophyllous;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;17a5a406-333f-4b9e-8852-c2de50bc9585;m2;-23.08479162
PDF.m2.yr;unspecified resource;Transformation, from shrub land, sclerophyllous;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;df1c10b2-021a-4db8-af05-267ceee43385;m2;-23.08479162
PDF.m2.yr;land;Transformation, from snow and ice (non-use);Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;9d09e819-f9b6-476d-a023-0cc38403741b;m2;0
PDF.m2.yr;land;Transformation, from traffic area, rail embankment;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;975ae6bf-9a02-4d6f-af7e-8f1253842fed;m2;-168.8913863
PDF.m2.yr;unspecified resource;Transformation, from traffic area, rail embankment;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;20bfd418-5b2e-4c9c-ae57-cf7ebd573c2a;m2;-168.8913863
PDF.m2.yr;land;Transformation, from traffic area, rail network;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;a99a8eaf-2f2c-42c6-b6ce-d5686a9ca249;m2;-168.8913863
PDF.m2.yr;unspecified resource;Transformation, from traffic area, rail network;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;3aa37a9b-98ad-42b0-b7c9-bf472c9a2aa3;m2;-168.8913863
PDF.m2.yr;land;Transformation, from traffic area, rail/road embankment;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;99127c79-69f5-4046-a298-3f842c68d62b;m2;-168.8913863
PDF.m2.yr;land;Transformation, from traffic area, road embankment;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;46b8b2fd-eb2a-413d-bc39-e7dc18a420ef;m2;-168.8913863
PDF.m2.yr;unspecified resource;Transformation, from traffic area, road embankment;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;1d678d0d-fe42-429b-9aa9-d30127b0ca9c;m2;-168.8913863
PDF.m2.yr;land;Transformation, from traffic area, road network;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;00907a61-b501-4f47-b688-1dc2b51d48c1;m2;-168.8913863
PDF.m2.yr;unspecified resource;Transformation, from traffic area, road network;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;d50fbe3f-b265-4fde-bf05-4156fe27b0a3;m2;-168.8913863
PDF.m2.yr;land;Transformation, from tropical rain forest;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;e71f95a5-fd82-4128-9fd1-be3f0e85d0fc;m2;-37.34469997
PDF.m2.yr;unspecified resource;Transformation, from tropical rain forest;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;fbe76292-b1ff-4efe-8ac6-3a36c4f3c900;m2;-37.34469997
PDF.m2.yr;land;Transformation, from unknown;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;29630a65-f38c-48a5-9744-c0121f586640;m2;-253.2820882
PDF.m2.yr;unspecified resource;Transformation, from unknown;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;399f4fd0-8fd8-4a22-82ee-c7f3b6a3d22a;m2;-253.2820882
PDF.m2.yr;land;Transformation, from unspecified, natural (non-use);Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;7b465bd7-6005-406f-9023-89280ee2f705;m2;0
PDF.m2.yr;land;Transformation, from urban, continuously built;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;a8e39acd-6e7f-4d43-973b-37e6b7c00037;m2;-168.8913863
PDF.m2.yr;unspecified resource;Transformation, from urban, continuously built;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;14a00c9f-9976-44fd-aa01-e8bba2835841;m2;-168.8913863
PDF.m2.yr;land;Transformation, from urban, discontinuously built;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;ba94eeb5-4b68-4848-a86e-71a9f3b70a4c;m2;-168.8913863
PDF.m2.yr;unspecified resource;Transformation, from urban, discontinuously built;Land transformation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;1e033b47-5e2f-4fd4-acc3-df3e2e3e56a5;m2;-168.8913863
